trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
289,57,3,cognitive_eye,False,1,SPD,eye,1,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,2457.0,2459.25,2461.0,513.0,515.25,517.0
290,58,3,cognitive_eye,False,0,SPD,eye,0,0,0.75,1.0,1.5,2.0,0,0.5,3.25,9.0,2466.0,2466.75,2469.25,522.0,522.75,525.25
291,59,3,cognitive_eye,False,1,SPD,eye,1,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,2475.0,2475.0,2477.5,531.0,531.0,533.5
292,60,3,cognitive_eye,False,0,SPD,eye,0,0,1.5,1.0,1.5,2.0,0,0.5,2.5,9.0,2484.0,2485.5,2488.0,540.0,541.5,544.0
293,61,3,cognitive_eye,False,0,SPD,eye,0,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,2493.0,2493.75,2497.75,549.0,549.75,553.75
294,62,3,cognitive_eye,True,,,eye,,0,2.25,1.0,3.0,2.0,0,0.5,0.25,9.0,2502.0,2504.25,2508.25,558.0,560.25,564.25
295,63,3,cognitive_eye,False,0,ACC,eye,2,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,2511.0,2511.0,2515.0,567.0,567.0,571.0
296,64,3,cognitive_eye,False,1,ACC,eye,3,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,2520.0,2520.0,2522.5,576.0,576.0,578.5
297,65,3,cognitive_eye,False,1,SPD,eye,1,0,2.25,1.0,3.0,2.0,0,0.5,0.25,9.0,2529.0,2531.25,2535.25,585.0,587.25,591.25
298,66,3,cognitive_eye,False,0,ACC,eye,2,0,1.5,1.0,2.25,2.0,0,0.5,1.75,9.0,2538.0,2539.5,2542.75,594.0,595.5,598.75
299,67,3,cognitive_eye,False,0,SPD,eye,0,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,2547.0,2549.25,2551.0,603.0,605.25,607.0
300,68,3,cognitive_eye,False,0,SPD,eye,0,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,2556.0,2558.25,2560.75,612.0,614.25,616.75
301,69,3,cognitive_eye,False,1,ACC,eye,3,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,2565.0,2567.25,2570.5,621.0,623.25,626.5
302,70,3,cognitive_eye,False,0,ACC,eye,2,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,2574.0,2574.75,2578.0,630.0,630.75,634.0
303,71,3,cognitive_eye,False,1,SPD,eye,1,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,2583.0,2583.0,2585.5,639.0,639.0,641.5
304,72,3,cognitive_eye,False,0,SPD,eye,0,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,2592.0,2594.25,2596.75,648.0,650.25,652.75
305,73,3,cognitive_eye,False,1,ACC,eye,3,0,1.5,1.0,3.0,2.0,0,0.5,1.0,9.0,2601.0,2602.5,2606.5,657.0,658.5,662.5
306,74,3,cognitive_eye,False,0,SPD,eye,0,0,0.0,1.0,2.25,2.0,0,0.5,3.25,9.0,2610.0,2610.0,2613.25,666.0,666.0,669.25
307,75,3,cognitive_eye,False,0,ACC,eye,2,0,1.5,1.0,2.25,2.0,0,0.5,1.75,9.0,2619.0,2620.5,2623.75,675.0,676.5,679.75
308,76,3,cognitive_eye,False,0,ACC,eye,2,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,2628.0,2628.75,2632.0,684.0,684.75,688.0
309,77,3,cognitive_eye,False,1,ACC,eye,3,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,2637.0,2637.75,2641.0,693.0,693.75,697.0
310,78,3,cognitive_eye,False,0,SPD,eye,0,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,2646.0,2646.0,2647.75,702.0,702.0,703.75
