trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
276,46,3,limbic_hand,False,0,RIGHT,hand,4,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,2488.0,2489.5,2494.8,430.0,431.5,436.8
277,47,3,limbic_hand,False,1,RIGHT,hand,5,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,2498.0,2498.5,2503.8,440.0,440.5,445.8
278,48,3,limbic_hand,False,1,LEFT,hand,3,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,2506.0,2507.5,2513.3,448.0,449.5,455.3
279,49,3,limbic_hand,False,0,RIGHT,hand,4,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,2516.0,2517.5,2522.8,458.0,459.5,464.8
280,50,3,limbic_hand,False,1,NEU,hand,1,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,2526.0,2527.5,2532.8,468.0,469.5,474.8
281,51,3,limbic_hand,False,1,RIGHT,hand,5,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,2536.0,2536.0,2541.8,478.0,478.0,483.8
282,52,3,limbic_hand,False,1,NEU,hand,1,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,2544.0,2544.5,2550.3,486.0,486.5,492.3
283,53,3,limbic_hand,False,0,NEU,hand,0,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2554.0,2555.5,2561.8,496.0,497.5,503.8
284,54,3,limbic_hand,False,1,RIGHT,hand,5,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,2564.0,2564.0,2570.3,506.0,506.0,512.3
285,55,3,limbic_hand,False,1,NEU,hand,1,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,2574.0,2574.0,2580.3,516.0,516.0,522.3
286,56,3,limbic_hand,False,1,LEFT,hand,3,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2584.0,2585.0,2590.3,526.0,527.0,532.3
287,57,3,limbic_hand,False,0,NEU,hand,0,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2594.0,2595.0,2599.8,536.0,537.0,541.8
288,58,3,limbic_hand,False,1,NEU,hand,1,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,2602.0,2602.0,2607.3,544.0,544.0,549.3
289,59,3,limbic_hand,True,,,hand,,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,2610.0,2611.5,2617.3,552.0,553.5,559.3
290,60,3,limbic_hand,False,0,LEFT,hand,2,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,2620.0,2621.5,2626.8,562.0,563.5,568.8
291,61,3,limbic_hand,False,1,NEU,hand,1,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,2630.0,2630.5,2635.8,572.0,572.5,577.8
292,62,3,limbic_hand,False,1,LEFT,hand,3,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,2638.0,2638.0,2643.8,580.0,580.0,585.8
293,63,3,limbic_hand,False,0,LEFT,hand,2,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,2646.0,2646.5,2652.8,588.0,588.5,594.8
294,64,3,limbic_hand,False,0,NEU,hand,0,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,2656.0,2656.0,2661.8,598.0,598.0,603.8
295,65,3,limbic_hand,False,1,RIGHT,hand,5,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2664.0,2665.0,2670.3,606.0,607.0,612.3
