trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
126,78,1,limbic_eye,False,1,LEFT,eye,3,0,0.0,1,2.25,2.0,0,0.5,3.25,9.0,990.0,990.0,993.25,702.0,702.0,705.25
127,79,1,limbic_eye,False,0,RIGHT,eye,4,0,2.25,1,3.0,2.0,0,0.5,0.25,9.0,999.0,1001.25,1005.25,711.0,713.25,717.25
128,80,1,limbic_eye,False,0,NEU,eye,0,0,0.0,1,2.25,2.0,0,0.5,3.25,9.0,1008.0,1008.0,1011.25,720.0,720.0,723.25
129,81,1,limbic_eye,False,0,NEU,eye,0,0,2.25,1,0.75,2.0,0,0.5,2.5,9.0,1017.0,1019.25,1021.0,729.0,731.25,733.0
130,82,1,limbic_eye,False,1,RIGHT,eye,5,0,0.75,1,3.0,2.0,0,0.5,1.75,9.0,1026.0,1026.75,1030.75,738.0,738.75,742.75
131,83,1,limbic_eye,False,1,RIGHT,eye,5,0,0.75,1,0.75,2.0,0,0.5,4.0,9.0,1035.0,1035.75,1037.5,747.0,747.75,749.5
132,84,1,limbic_eye,False,1,NEU,eye,1,0,1.5,1,1.5,2.0,0,0.5,2.5,9.0,1044.0,1045.5,1048.0,756.0,757.5,760.0
133,85,1,limbic_eye,False,0,RIGHT,eye,4,0,2.25,1,1.5,2.0,0,0.5,1.75,9.0,1053.0,1055.25,1057.75,765.0,767.25,769.75
134,86,1,limbic_eye,False,0,RIGHT,eye,4,0,2.25,1,1.5,2.0,0,0.5,1.75,9.0,1062.0,1064.25,1066.75,774.0,776.25,778.75
135,87,1,limbic_eye,False,1,NEU,eye,1,0,0.0,1,0.75,2.0,0,0.5,4.75,9.0,1071.0,1071.0,1072.75,783.0,783.0,784.75
136,88,1,limbic_eye,False,1,LEFT,eye,3,0,0.75,1,2.25,2.0,0,0.5,2.5,9.0,1080.0,1080.75,1084.0,792.0,792.75,796.0
137,89,1,limbic_eye,False,1,LEFT,eye,3,0,0.0,1,1.5,2.0,0,0.5,4.0,9.0,1089.0,1089.0,1091.5,801.0,801.0,803.5
138,90,1,limbic_eye,False,0,LEFT,eye,2,0,2.25,1,0.75,2.0,0,0.5,2.5,9.0,1098.0,1100.25,1102.0,810.0,812.25,814.0
139,91,1,limbic_eye,False,1,NEU,eye,1,0,1.5,1,2.25,2.0,0,0.5,1.75,9.0,1107.0,1108.5,1111.75,819.0,820.5,823.75
