trial_ID,block_trial_ID,block,block_type,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
338,78,3,limbic_eye,1,RIGHT,eye,5,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,3092.0,3092.5,3098.3,700.0,700.5,706.3
339,79,3,limbic_eye,0,NEU,eye,0,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3102.0,3103.0,3108.3,710.0,711.0,716.3
340,80,3,limbic_eye,1,LEFT,eye,3,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,3112.0,3113.5,3118.8,720.0,721.5,726.8
341,81,3,limbic_eye,0,RIGHT,eye,4,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3122.0,3123.5,3129.8,730.0,731.5,737.8
342,82,3,limbic_eye,0,LEFT,eye,2,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3132.0,3133.0,3138.8,740.0,741.0,746.8
343,83,3,limbic_eye,0,LEFT,eye,2,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,3142.0,3142.0,3147.8,750.0,750.0,755.8
344,84,3,limbic_eye,0,NEU,eye,0,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,3150.0,3150.5,3156.8,758.0,758.5,764.8
345,85,3,limbic_eye,1,NEU,eye,1,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3160.0,3161.0,3165.8,768.0,769.0,773.8
346,86,3,limbic_eye,1,NEU,eye,1,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,3168.0,3169.5,3174.8,776.0,777.5,782.8
347,87,3,limbic_eye,1,RIGHT,eye,5,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,3178.0,3179.0,3185.3,786.0,787.0,793.3
348,88,3,limbic_eye,1,LEFT,eye,3,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,3188.0,3188.0,3193.8,796.0,796.0,801.8
349,89,3,limbic_eye,0,RIGHT,eye,4,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,3196.0,3197.5,3202.3,804.0,805.5,810.3
350,90,3,limbic_eye,1,LEFT,eye,3,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3206.0,3207.0,3212.3,814.0,815.0,820.3
351,91,3,limbic_eye,0,NEU,eye,0,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3216.0,3217.0,3222.3,824.0,825.0,830.3
352,92,3,limbic_eye,1,NEU,eye,1,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3226.0,3226.5,3231.8,834.0,834.5,839.8
353,93,3,limbic_eye,0,LEFT,eye,2,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,3234.0,3234.5,3239.3,842.0,842.5,847.3
354,94,3,limbic_eye,0,RIGHT,eye,4,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3242.0,3243.5,3249.8,850.0,851.5,857.8
355,95,3,limbic_eye,0,NEU,eye,0,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3252.0,3252.5,3257.8,860.0,860.5,865.8
356,96,3,limbic_eye,0,NEU,eye,0,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,3260.0,3260.5,3266.3,868.0,868.5,874.3
357,97,3,limbic_eye,1,NEU,eye,1,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,3270.0,3271.5,3276.3,878.0,879.5,884.3
358,98,3,limbic_eye,0,NEU,eye,0,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,3280.0,3280.0,3285.3,888.0,888.0,893.3
359,99,3,limbic_eye,0,LEFT,eye,2,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,3288.0,3288.5,3294.8,896.0,896.5,902.8
360,100,3,limbic_eye,1,LEFT,eye,3,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3298.0,3298.5,3303.8,906.0,906.5,911.8
361,101,3,limbic_eye,1,LEFT,eye,3,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3306.0,3306.5,3311.8,914.0,914.5,919.8
362,102,3,limbic_eye,1,NEU,eye,1,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,3314.0,3314.0,3320.3,922.0,922.0,928.3
363,103,3,limbic_eye,1,RIGHT,eye,5,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3324.0,3325.0,3330.8,932.0,933.0,938.8
364,104,3,limbic_eye,0,NEU,eye,0,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,3334.0,3334.5,3339.3,942.0,942.5,947.3
365,105,3,limbic_eye,1,NEU,eye,1,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,3342.0,3342.5,3348.8,950.0,950.5,956.8
366,106,3,limbic_eye,0,RIGHT,eye,4,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,3352.0,3352.0,3356.8,960.0,960.0,964.8
