trial_ID,block_trial_ID,block,block_type,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
430,50,4,cognitive_eye,1,ACC,eye,3,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,3938.0,3938.0,3942.8,456.0,456.0,460.8
431,51,4,cognitive_eye,0,SPD,eye,0,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3946.0,3946.5,3951.8,464.0,464.5,469.8
432,52,4,cognitive_eye,0,ACC,eye,2,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3954.0,3955.5,3961.3,472.0,473.5,479.3
433,53,4,cognitive_eye,0,ACC,eye,2,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3964.0,3965.0,3970.3,482.0,483.0,488.3
434,54,4,cognitive_eye,1,SPD,eye,1,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,3974.0,3974.0,3980.3,492.0,492.0,498.3
435,55,4,cognitive_eye,1,SPD,eye,1,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3984.0,3985.5,3991.8,502.0,503.5,509.8
436,56,4,cognitive_eye,0,ACC,eye,2,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,3994.0,3994.5,4000.8,512.0,512.5,518.8
437,57,4,cognitive_eye,0,SPD,eye,0,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,4004.0,4004.0,4009.8,522.0,522.0,527.8
438,58,4,cognitive_eye,1,ACC,eye,3,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,4012.0,4012.5,4018.8,530.0,530.5,536.8
439,59,4,cognitive_eye,1,ACC,eye,3,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,4022.0,4022.0,4027.8,540.0,540.0,545.8
440,60,4,cognitive_eye,0,SPD,eye,0,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,4030.0,4031.5,4036.8,548.0,549.5,554.8
441,61,4,cognitive_eye,0,ACC,eye,2,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,4040.0,4040.5,4045.3,558.0,558.5,563.3
442,62,4,cognitive_eye,1,SPD,eye,1,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,4048.0,4048.0,4052.8,566.0,566.0,570.8
443,63,4,cognitive_eye,1,ACC,eye,3,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,4056.0,4057.5,4063.3,574.0,575.5,581.3
444,64,4,cognitive_eye,1,SPD,eye,1,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,4066.0,4066.0,4071.3,584.0,584.0,589.3
445,65,4,cognitive_eye,0,ACC,eye,2,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,4074.0,4075.0,4079.8,592.0,593.0,597.8
446,66,4,cognitive_eye,0,ACC,eye,2,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,4082.0,4082.5,4088.8,600.0,600.5,606.8
447,67,4,cognitive_eye,0,ACC,eye,2,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,4092.0,4093.0,4097.8,610.0,611.0,615.8
448,68,4,cognitive_eye,1,SPD,eye,1,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,4100.0,4100.5,4105.3,618.0,618.5,623.3
449,69,4,cognitive_eye,1,SPD,eye,1,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,4108.0,4108.5,4114.3,626.0,626.5,632.3
450,70,4,cognitive_eye,1,ACC,eye,3,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,4118.0,4118.5,4123.8,636.0,636.5,641.8
451,71,4,cognitive_eye,1,SPD,eye,1,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,4126.0,4126.5,4132.8,644.0,644.5,650.8
452,72,4,cognitive_eye,0,ACC,eye,2,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,4136.0,4137.0,4142.3,654.0,655.0,660.3
453,73,4,cognitive_eye,0,ACC,eye,2,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,4146.0,4147.0,4151.8,664.0,665.0,669.8
454,74,4,cognitive_eye,0,ACC,eye,2,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,4154.0,4154.0,4160.3,672.0,672.0,678.3
455,75,4,cognitive_eye,0,ACC,eye,2,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,4164.0,4164.0,4170.3,682.0,682.0,688.3
456,76,4,cognitive_eye,1,SPD,eye,1,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,4174.0,4175.5,4181.8,692.0,693.5,699.8
457,77,4,cognitive_eye,1,ACC,eye,3,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,4184.0,4184.5,4189.3,702.0,702.5,707.3
458,78,4,cognitive_eye,0,SPD,eye,0,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,4192.0,4193.0,4198.3,710.0,711.0,716.3
459,79,4,cognitive_eye,1,ACC,eye,3,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,4202.0,4202.0,4207.3,720.0,720.0,725.3
