trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
0,0,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.796,0.0,0.8,0,0.0,2.904,6.0,0.0,1.5,2.296,0.0,1.5,2.296
1,1,0,localizer,False,0,LEFT,eye,0,0,0.75,0.948,0.0,0.8,0,0.0,3.502,6.0,6.0,6.75,7.698,6.0,6.75,7.698
2,2,0,localizer,False,1,RIGHT,eye,1,0,0.75,0.8,0.0,0.8,0,0.0,3.65,6.0,12.0,12.75,13.55,12.0,12.75,13.55
3,3,0,localizer,False,0,LEFT,eye,0,0,0.75,0.805,0.0,0.8,0,0.0,3.645,6.0,18.0,18.75,19.555,18.0,18.75,19.555
4,4,0,localizer,False,0,LEFT,eye,0,0,0.75,0.887,0.0,0.8,0,0.0,3.563,6.0,24.0,24.75,25.637,24.0,24.75,25.637
5,5,0,localizer,False,0,LEFT,eye,0,0,0.0,0.869,0.0,0.8,0,0.0,4.331,6.0,30.0,30.0,30.869,30.0,30.0,30.869
6,6,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.728,0.0,0.8,0,0.0,2.972,6.0,36.0,37.5,38.228,36.0,37.5,38.228
7,7,0,localizer,False,1,RIGHT,eye,1,0,1.5,1.762,0.0,0.8,0,0.0,1.938,6.0,42.0,43.5,45.262,42.0,43.5,45.262
8,0,0,localizer,False,0,LEFT,hand,0,0,0.75,0.939,0.0,0.8,0,0.0,3.511,6.0,48.0,48.75,49.689,0.0,0.75,1.689
9,1,0,localizer,False,1,RIGHT,hand,1,0,0.0,1.079,0.0,0.8,0,0.0,4.121,6.0,54.0,54.0,55.079,6.0,6.0,7.079
10,2,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.887,0.0,0.8,0,0.0,4.313,6.0,60.0,60.0,60.887,12.0,12.0,12.887
11,3,0,localizer,False,1,RIGHT,hand,1,0,2.25,0.729,0.0,0.8,0,0.0,2.221,6.0,66.0,68.25,68.979,18.0,20.25,20.979
12,4,0,localizer,False,0,LEFT,hand,0,0,1.5,0.881,0.0,0.8,0,0.0,2.819,6.0,72.0,73.5,74.381,24.0,25.5,26.381
13,5,0,localizer,False,0,LEFT,hand,0,0,0.0,0.914,0.0,0.8,0,0.0,4.286,6.0,78.0,78.0,78.914,30.0,30.0,30.914
14,6,0,localizer,False,0,LEFT,hand,0,0,1.5,0.804,0.0,0.8,0,0.0,2.896,6.0,84.0,85.5,86.304,36.0,37.5,38.304
15,7,0,localizer,False,1,RIGHT,hand,1,0,1.5,1.353,0.0,0.8,0,0.0,2.347,6.0,90.0,91.5,92.853,42.0,43.5,44.853
16,0,0,localizer,False,0,LEFT,eye,0,0,1.5,0.821,0.0,0.8,0,0.0,2.879,6.0,96.0,97.5,98.321,0.0,1.5,2.321
17,1,0,localizer,False,1,RIGHT,eye,1,0,0.75,0.872,0.0,0.8,0,0.0,3.578,6.0,102.0,102.75,103.622,6.0,6.75,7.622
18,2,0,localizer,False,0,LEFT,eye,0,0,0.75,0.838,0.0,0.8,0,0.0,3.612,6.0,108.0,108.75,109.588,12.0,12.75,13.588
19,3,0,localizer,False,0,LEFT,eye,0,0,1.5,0.812,0.0,0.8,0,0.0,2.888,6.0,114.0,115.5,116.312,18.0,19.5,20.312
20,4,0,localizer,False,1,RIGHT,eye,1,0,2.25,0.935,0.0,0.8,0,0.0,2.015,6.0,120.0,122.25,123.185,24.0,26.25,27.185
21,5,0,localizer,False,1,RIGHT,eye,1,0,0.0,0.905,0.0,0.8,0,0.0,4.295,6.0,126.0,126.0,126.905,30.0,30.0,30.905
22,6,0,localizer,False,1,RIGHT,eye,1,0,0.75,1.228,0.0,0.8,0,0.0,3.222,6.0,132.0,132.75,133.978,36.0,36.75,37.978
23,7,0,localizer,False,0,LEFT,eye,0,0,2.25,0.813,0.0,0.8,0,0.0,2.137,6.0,138.0,140.25,141.063,42.0,44.25,45.063
24,0,0,localizer,False,1,RIGHT,hand,1,0,0.75,0.722,0.0,0.8,0,0.0,3.728,6.0,144.0,144.75,145.472,0.0,0.75,1.472
25,1,0,localizer,False,1,RIGHT,hand,1,0,2.25,0.82,0.0,0.8,0,0.0,2.13,6.0,150.0,152.25,153.07,6.0,8.25,9.07
26,2,0,localizer,False,1,RIGHT,hand,1,0,0.0,1.035,0.0,0.8,0,0.0,4.165,6.0,156.0,156.0,157.035,12.0,12.0,13.035
27,3,0,localizer,False,0,LEFT,hand,0,0,0.75,1.23,0.0,0.8,0,0.0,3.22,6.0,162.0,162.75,163.98,18.0,18.75,19.98
28,4,0,localizer,False,1,RIGHT,hand,1,0,0.75,1.231,0.0,0.8,0,0.0,3.219,6.0,168.0,168.75,169.981,24.0,24.75,25.981
29,5,0,localizer,False,0,LEFT,hand,0,0,0.75,1.142,0.0,0.8,0,0.0,3.308,6.0,174.0,174.75,175.892,30.0,30.75,31.892
30,6,0,localizer,False,0,LEFT,hand,0,0,0.0,0.837,0.0,0.8,0,0.0,4.363,6.0,180.0,180.0,180.837,36.0,36.0,36.837
31,7,0,localizer,False,0,LEFT,hand,0,0,2.25,0.702,0.0,0.8,0,0.0,2.248,6.0,186.0,188.25,188.952,42.0,44.25,44.952
32,0,0,localizer,False,1,RIGHT,eye,1,0,2.25,0.926,0.0,0.8,0,0.0,2.024,6.0,192.0,194.25,195.176,0.0,2.25,3.176
33,1,0,localizer,False,0,LEFT,eye,0,0,0.0,1.108,0.0,0.8,0,0.0,4.092,6.0,198.0,198.0,199.108,6.0,6.0,7.108
34,2,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.983,0.0,0.8,0,0.0,2.717,6.0,204.0,205.5,206.483,12.0,13.5,14.483
35,3,0,localizer,False,0,LEFT,eye,0,0,2.25,0.807,0.0,0.8,0,0.0,2.143,6.0,210.0,212.25,213.057,18.0,20.25,21.057
36,4,0,localizer,False,0,LEFT,eye,0,0,1.5,0.833,0.0,0.8,0,0.0,2.867,6.0,216.0,217.5,218.333,24.0,25.5,26.333
37,5,0,localizer,False,0,LEFT,eye,0,0,1.5,1.065,0.0,0.8,0,0.0,2.635,6.0,222.0,223.5,224.565,30.0,31.5,32.565
38,6,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.75,0.0,0.8,0,0.0,2.95,6.0,228.0,229.5,230.25,36.0,37.5,38.25
39,7,0,localizer,False,1,RIGHT,eye,1,0,2.25,0.712,0.0,0.8,0,0.0,2.238,6.0,234.0,236.25,236.962,42.0,44.25,44.962
40,0,0,localizer,False,1,RIGHT,hand,1,0,0.75,0.714,0.0,0.8,0,0.0,3.736,6.0,240.0,240.75,241.464,0.0,0.75,1.464
41,1,0,localizer,False,0,LEFT,hand,0,0,0.0,0.856,0.0,0.8,0,0.0,4.344,6.0,246.0,246.0,246.856,6.0,6.0,6.856
42,2,0,localizer,False,1,RIGHT,hand,1,0,1.5,0.704,0.0,0.8,0,0.0,2.996,6.0,252.0,253.5,254.204,12.0,13.5,14.204
43,3,0,localizer,False,0,LEFT,hand,0,0,2.25,1.176,0.0,0.8,0,0.0,1.774,6.0,258.0,260.25,261.426,18.0,20.25,21.426
44,4,0,localizer,False,1,RIGHT,hand,1,0,2.25,1.099,0.0,0.8,0,0.0,1.851,6.0,264.0,266.25,267.349,24.0,26.25,27.349
45,5,0,localizer,False,1,RIGHT,hand,1,0,0.75,1.172,0.0,0.8,0,0.0,3.278,6.0,270.0,270.75,271.922,30.0,30.75,31.922
46,6,0,localizer,False,0,LEFT,hand,0,0,0.0,0.899,0.0,0.8,0,0.0,4.301,6.0,276.0,276.0,276.899,36.0,36.0,36.899
47,7,0,localizer,False,0,LEFT,hand,0,0,0.75,0.776,0.0,0.8,0,0.0,3.674,6.0,282.0,282.75,283.526,42.0,42.75,43.526
48,0,1,cognitive_eye,False,1,ACC,eye,3,0,0.75,1.0,1.5,2.0,0,0.5,3.25,9.0,288.0,288.75,291.25,0.0,0.75,3.25
49,1,1,cognitive_eye,False,1,ACC,eye,3,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,297.0,297.0,301.0,9.0,9.0,13.0
50,2,1,cognitive_eye,False,0,SPD,eye,0,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,306.0,308.25,311.5,18.0,20.25,23.5
51,3,1,cognitive_eye,False,0,SPD,eye,0,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,315.0,317.25,320.5,27.0,29.25,32.5
52,4,1,cognitive_eye,True,,,eye,,0,1.5,1.0,2.25,2.0,0,0.5,1.75,9.0,324.0,325.5,328.75,36.0,37.5,40.75
53,5,1,cognitive_eye,False,1,ACC,eye,3,0,1.5,1.0,2.25,2.0,0,0.5,1.75,9.0,333.0,334.5,337.75,45.0,46.5,49.75
54,6,1,cognitive_eye,False,0,SPD,eye,0,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,342.0,344.25,346.75,54.0,56.25,58.75
55,7,1,cognitive_eye,False,0,ACC,eye,2,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,351.0,353.25,356.5,63.0,65.25,68.5
56,8,1,cognitive_eye,False,1,SPD,eye,1,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,360.0,360.0,362.5,72.0,72.0,74.5
57,9,1,cognitive_eye,False,0,SPD,eye,0,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,369.0,369.75,373.75,81.0,81.75,85.75
58,10,1,cognitive_eye,False,1,ACC,eye,3,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,378.0,378.75,382.75,90.0,90.75,94.75
59,11,1,cognitive_eye,False,0,ACC,eye,2,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,387.0,387.0,389.5,99.0,99.0,101.5
60,12,1,cognitive_eye,False,1,ACC,eye,3,0,2.25,1.0,3.0,2.0,0,0.5,0.25,9.0,396.0,398.25,402.25,108.0,110.25,114.25
61,13,1,cognitive_eye,False,0,ACC,eye,2,0,1.5,1.0,3.0,2.0,0,0.5,1.0,9.0,405.0,406.5,410.5,117.0,118.5,122.5
62,14,1,cognitive_eye,False,0,ACC,eye,2,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,414.0,414.0,415.75,126.0,126.0,127.75
63,15,1,cognitive_eye,False,0,SPD,eye,0,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,423.0,423.0,424.75,135.0,135.0,136.75
64,16,1,cognitive_eye,False,1,ACC,eye,3,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,432.0,434.25,436.0,144.0,146.25,148.0
65,17,1,cognitive_eye,False,0,ACC,eye,2,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,441.0,441.75,443.5,153.0,153.75,155.5
66,18,1,cognitive_eye,False,0,ACC,eye,2,0,1.5,1.0,3.0,2.0,0,0.5,1.0,9.0,450.0,451.5,455.5,162.0,163.5,167.5
67,19,1,cognitive_eye,False,1,SPD,eye,1,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,459.0,461.25,463.75,171.0,173.25,175.75
68,20,1,cognitive_eye,False,0,ACC,eye,2,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,468.0,468.0,470.5,180.0,180.0,182.5
69,21,1,cognitive_eye,True,,,eye,,0,1.5,1.0,2.25,2.0,0,0.5,1.75,9.0,477.0,478.5,481.75,189.0,190.5,193.75
70,22,1,cognitive_eye,False,1,SPD,eye,1,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,486.0,486.0,488.5,198.0,198.0,200.5
71,23,1,cognitive_eye,False,1,ACC,eye,3,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,495.0,495.75,499.0,207.0,207.75,211.0
72,24,1,cognitive_eye,False,0,ACC,eye,2,0,0.0,1.0,2.25,2.0,0,0.5,3.25,9.0,504.0,504.0,507.25,216.0,216.0,219.25
73,25,1,cognitive_eye,False,1,SPD,eye,1,0,1.5,1.0,2.25,2.0,0,0.5,1.75,9.0,513.0,514.5,517.75,225.0,226.5,229.75
74,26,1,cognitive_eye,False,0,SPD,eye,0,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,522.0,524.25,527.5,234.0,236.25,239.5
75,27,1,cognitive_eye,False,1,ACC,eye,3,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,531.0,531.0,535.0,243.0,243.0,247.0
76,28,1,cognitive_eye,False,0,SPD,eye,0,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,540.0,542.25,544.75,252.0,254.25,256.75
77,29,1,cognitive_eye,False,1,SPD,eye,1,0,1.5,1.0,2.25,2.0,0,0.5,1.75,9.0,549.0,550.5,553.75,261.0,262.5,265.75
78,30,1,cognitive_eye,False,1,SPD,eye,1,0,1.5,1.0,3.0,2.0,0,0.5,1.0,9.0,558.0,559.5,563.5,270.0,271.5,275.5
79,31,1,cognitive_eye,False,1,ACC,eye,3,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,567.0,567.75,571.0,279.0,279.75,283.0
80,32,1,cognitive_eye,True,,,eye,,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,576.0,576.75,580.0,288.0,288.75,292.0
81,33,1,cognitive_eye,False,1,SPD,eye,1,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,585.0,585.0,586.75,297.0,297.0,298.75
82,34,1,cognitive_eye,False,1,SPD,eye,1,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,594.0,594.75,598.0,306.0,306.75,310.0
83,35,1,cognitive_eye,False,0,ACC,eye,2,0,1.5,1.0,0.75,2.0,0,0.5,3.25,9.0,603.0,604.5,606.25,315.0,316.5,318.25
84,36,1,cognitive_eye,False,1,SPD,eye,1,0,1.5,1.0,0.75,2.0,0,0.5,3.25,9.0,612.0,613.5,615.25,324.0,325.5,327.25
85,37,1,cognitive_eye,False,0,ACC,eye,2,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,621.0,621.75,623.5,333.0,333.75,335.5
86,38,1,cognitive_eye,False,0,SPD,eye,0,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,630.0,632.25,634.75,342.0,344.25,346.75
87,39,1,cognitive_eye,True,,,eye,,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,639.0,639.0,643.0,351.0,351.0,355.0
88,40,1,cognitive_eye,False,1,ACC,eye,3,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,648.0,648.0,650.5,360.0,360.0,362.5
89,41,1,cognitive_eye,False,1,ACC,eye,3,0,1.5,1.0,1.5,2.0,0,0.5,2.5,9.0,657.0,658.5,661.0,369.0,370.5,373.0
90,42,1,cognitive_eye,False,0,ACC,eye,2,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,666.0,666.0,667.75,378.0,378.0,379.75
91,43,1,cognitive_eye,False,1,ACC,eye,3,0,1.5,1.0,2.25,2.0,0,0.5,1.75,9.0,675.0,676.5,679.75,387.0,388.5,391.75
92,44,1,cognitive_eye,False,0,SPD,eye,0,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,684.0,684.75,686.5,396.0,396.75,398.5
93,45,1,cognitive_eye,False,0,ACC,eye,2,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,693.0,693.75,697.75,405.0,405.75,409.75
94,46,1,cognitive_eye,False,0,ACC,eye,2,0,1.5,1.0,3.0,2.0,0,0.5,1.0,9.0,702.0,703.5,707.5,414.0,415.5,419.5
95,47,1,cognitive_eye,False,1,SPD,eye,1,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,711.0,711.0,713.5,423.0,423.0,425.5
96,48,1,cognitive_eye,False,0,SPD,eye,0,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,720.0,720.75,724.0,432.0,432.75,436.0
97,49,1,cognitive_eye,False,1,SPD,eye,1,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,729.0,729.0,731.5,441.0,441.0,443.5
98,50,1,cognitive_eye,True,,,eye,,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,738.0,738.75,740.5,450.0,450.75,452.5
99,51,1,cognitive_eye,False,0,ACC,eye,2,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,747.0,747.0,748.75,459.0,459.0,460.75
100,52,1,cognitive_eye,False,1,SPD,eye,1,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,756.0,758.25,760.75,468.0,470.25,472.75
101,53,1,cognitive_eye,False,1,SPD,eye,1,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,765.0,765.75,767.5,477.0,477.75,479.5
102,54,1,cognitive_eye,False,0,SPD,eye,0,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,774.0,774.0,778.0,486.0,486.0,490.0
103,55,1,cognitive_eye,False,0,SPD,eye,0,0,1.5,1.0,3.0,2.0,0,0.5,1.0,9.0,783.0,784.5,788.5,495.0,496.5,500.5
104,56,1,cognitive_eye,False,1,SPD,eye,1,0,1.5,1.0,0.75,2.0,0,0.5,3.25,9.0,792.0,793.5,795.25,504.0,505.5,507.25
105,57,1,cognitive_eye,False,1,ACC,eye,3,0,0.75,1.0,1.5,2.0,0,0.5,3.25,9.0,801.0,801.75,804.25,513.0,513.75,516.25
106,58,1,cognitive_eye,False,0,SPD,eye,0,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,810.0,810.0,811.75,522.0,522.0,523.75
107,59,1,cognitive_eye,True,,,eye,,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,819.0,819.75,821.5,531.0,531.75,533.5
108,60,1,cognitive_eye,False,0,SPD,eye,0,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,828.0,828.0,829.75,540.0,540.0,541.75
109,61,1,cognitive_eye,False,0,SPD,eye,0,0,0.75,1.0,1.5,2.0,0,0.5,3.25,9.0,837.0,837.75,840.25,549.0,549.75,552.25
110,62,1,cognitive_eye,False,0,ACC,eye,2,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,846.0,846.75,848.5,558.0,558.75,560.5
111,63,1,cognitive_eye,False,0,SPD,eye,0,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,855.0,855.0,856.75,567.0,567.0,568.75
112,64,1,cognitive_eye,False,1,SPD,eye,1,0,1.5,1.0,0.75,2.0,0,0.5,3.25,9.0,864.0,865.5,867.25,576.0,577.5,579.25
113,65,1,cognitive_eye,False,0,ACC,eye,2,0,0.0,1.0,2.25,2.0,0,0.5,3.25,9.0,873.0,873.0,876.25,585.0,585.0,588.25
114,66,1,cognitive_eye,True,,,eye,,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,882.0,882.75,886.75,594.0,594.75,598.75
115,67,1,cognitive_eye,False,1,SPD,eye,1,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,891.0,891.75,895.0,603.0,603.75,607.0
116,68,1,cognitive_eye,False,1,ACC,eye,3,0,0.0,1.0,2.25,2.0,0,0.5,3.25,9.0,900.0,900.0,903.25,612.0,612.0,615.25
117,69,1,cognitive_eye,False,0,ACC,eye,2,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,909.0,911.25,913.0,621.0,623.25,625.0
118,70,1,cognitive_eye,False,1,ACC,eye,3,0,1.5,1.0,0.75,2.0,0,0.5,3.25,9.0,918.0,919.5,921.25,630.0,631.5,633.25
119,71,1,cognitive_eye,False,1,SPD,eye,1,0,1.5,1.0,1.5,2.0,0,0.5,2.5,9.0,927.0,928.5,931.0,639.0,640.5,643.0
120,72,1,cognitive_eye,False,1,SPD,eye,1,0,1.5,1.0,2.25,2.0,0,0.5,1.75,9.0,936.0,937.5,940.75,648.0,649.5,652.75
121,73,1,cognitive_eye,False,0,SPD,eye,0,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,945.0,947.25,950.5,657.0,659.25,662.5
122,74,1,cognitive_eye,False,0,ACC,eye,2,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,954.0,956.25,959.5,666.0,668.25,671.5
123,75,1,cognitive_eye,False,1,ACC,eye,3,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,963.0,965.25,968.5,675.0,677.25,680.5
124,76,1,cognitive_eye,False,1,ACC,eye,3,0,0.75,1.0,1.5,2.0,0,0.5,3.25,9.0,972.0,972.75,975.25,684.0,684.75,687.25
